"","Ostan","gorooh","address","NoeKhanevar","TedadAza","SarparstJensiat","SarparstSen","SarparstSavad","SarparstTahsil","SarparstMadrak","SarparstFaaliat","SarparstZanashoyi","NahveTasarof","TedadOtagh","SatheZirbana","NoeEskelet","mashin","motor","docharkhe","radio","radiozabt","tv","tvrangi","video","computer","mobile","freezer","yakhchal","yakhchalfreezer","ojaghgaz","jarobarghi","lebasshoyi","khayati","panke","coolerabimoteharek","coolergazimoteharek","zarfshoyi","microfer","hichkodam","lolekeshiab","bargh","gazlolekeshi","telephone","internet","hamam","ashpazkhane","coolerabisabet","borodatmarkazi","hararatmarkazi","package","coolergazisabet","fazelabshahri","nsokhtpokhtpaz","nsokhtgarma","nsokhtabgarm","HazineKhoraki","HazineNoshidani","HazinePoshak","HazineMaskan","HazineLavazemKhanegi","HazineDarmani","HazineHamlonaghl","HazineErtebatat","HazineTafrihatFarhangi","HazineGhazaAmade","HazineKalaMotefaregheh","HazineKalaBadavam","Target"
"2337","ilam","6",11607199820,1,2,1,32,"1","2","7",1,1,1,3,120,3,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,4,14,24,16620000,0,0,6850000,2320000,6e+05,1400000,1200000,0,0,960000,153110000,38500000
"2338","ilam","6",11603196217,1,3,1,55,"1","2","1",2,1,3,3,80,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,3,11,23,2134000,6e+05,0,6100000,420000,1460000,1e+05,1e+05,0,0,380000,10290000,13262500
"2339","ilam","6",11603196220,1,2,1,74,"2",NA,NA,1,2,3,3,80,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,3,11,23,3974000,0,0,5700000,6e+05,3e+05,150000,2e+05,0,60000,150000,0,12433333.3333333
"2340","ilam","6",11603196229,1,3,1,35,"1","2","6",2,4,1,4,90,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,4,14,24,5692000,0,55000,6e+06,6e+05,240000,50000,350000,0,0,620000,15240000,4473333.33333333
"2341","ilam","6",11603196214,1,2,2,60,"2",NA,NA,3,2,1,4,80,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,4,14,24,11828000,0,130000,6e+06,960000,8e+05,4e+05,2e+05,0,0,230000,87620000,23030000
"2342","ilam","6",11603196223,1,4,1,41,"1","2","7",1,1,4,3,60,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,4,14,24,5678000,0,950000,6300000,840000,250000,1e+05,150000,0,0,475000,0,27891666.6666667
"2343","ilam","6",11607199823,1,6,1,60,"1","2","6",3,1,1,4,150,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,17119000,0,0,6870000,2890000,2950000,9e+05,1100000,0,0,1400000,342840000,73276000
"2344","ilam","6",11607199829,1,3,1,59,"1","2","1",3,1,3,3,120,3,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,12095000,1950000,0,7770000,2370000,0,1300000,440000,0,0,770000,10381200,30416666.6666667
"2345","ilam","6",11607199826,1,4,1,44,"1","2","1",6,1,3,4,120,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,3960000,0,0,4010000,1300000,3e+05,120000,80000,0,0,320000,16057552,15850000
"2346","ilam","6",11603196226,1,3,1,44,"1","2","6",1,1,1,5,120,3,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,4,14,24,7895500,0,1e+05,6e+06,1050000,2e+06,3300000,8e+05,0,0,630000,252810000,5.1e+07
"2347","ilam","6",11607199026,1,5,1,47,"1","2","4",3,1,1,6,160,3,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,4,14,24,19048000,0,0,5050000,1480000,3e+05,4e+06,1120000,0,0,7e+05,0,34843333.3333333
"2348","ilam","6",11607199020,1,5,1,60,"2",NA,NA,1,1,1,4,130,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,6520000,0,0,5050000,810000,0,2100000,6e+05,0,0,780000,89643164,39312500
"2349","ilam","6",11602195429,1,3,1,36,"1","2","5",1,1,1,3,90,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,7948000,0,2490000,11231000,980000,365000,2e+05,390000,0,265000,3e+05,3299164,28190000
"2350","ilam","6",11602195426,1,3,1,73,"1","2","1",1,1,1,4,120,3,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,4,14,24,11688000,0,2400000,10910000,1330000,450000,2700000,150000,0,215000,545000,26793164,24773333.3333333
"2351","ilam","6",11604196626,1,1,1,54,"1","2","1",3,2,1,4,120,3,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,4,14,24,13080000,0,0,8535000,890000,0,1e+06,5e+05,0,0,2e+05,30470000,19183333.3333333
"2352","ilam","6",11602195420,1,3,1,35,"1","2","6",1,1,3,3,90,3,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,4,14,24,11622000,0,2350000,10860000,860000,551000,2600000,150000,3e+05,420000,770000,123988776,46856666.6666667
"2353","ilam","6",11602195414,1,3,1,58,"1","2","6",3,1,1,3,90,3,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,14,24,10272000,0,1390000,10986000,1040000,560000,2550000,530000,0,430000,415000,59424388,51523333.3333333
"2354","ilam","6",11602195029,1,4,1,74,"1","2","1",1,1,1,3,110,3,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,7245000,0,3e+05,8780000,1970000,550000,3e+05,6e+05,0,150000,220000,18260000,33608333.3333333
"2355","ilam","6",11607199014,1,2,1,54,"2",NA,NA,1,1,3,2,40,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,4,14,24,6487000,0,0,2370000,520000,0,950000,2e+05,0,410000,710000,1.69e+08,35083333.3333333
"2356","ilam","6",11607199017,1,5,1,45,"1","2","4",1,1,1,3,120,3,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,4,14,24,9760000,140000,1500000,3520000,1060000,1e+05,6e+05,480000,0,250000,790000,23401940,24183333.3333333
"2357","ilam","6",11604196614,1,5,1,66,"1","2","2",3,1,1,6,132,2,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,4,14,24,21700000,0,0,11500000,1040000,0,2200000,8e+05,0,0,1120000,211352000,79650000
"2358","ilam","6",11604196622,1,4,1,71,"1","2","1",3,1,1,4,120,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,4,14,24,14855000,0,1e+06,7890000,1080000,1380000,9e+05,850000,0,0,1030000,79840000,31993333.3333333
"2359","ilam","6",11604196617,1,3,1,29,"1","2","4",1,1,3,3,120,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,4,14,24,8790000,0,0,5535000,960000,150000,9e+05,7e+05,1e+05,0,1620000,159880000,38536666.6666667
"2360","ilam","6",11604196629,1,4,1,52,"1","2","1",1,1,3,4,110,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,4,14,24,6690000,840000,0,8035000,440000,0,4e+05,4e+05,0,0,570000,6157552,16835000
"2361","ilam","6",11602195423,1,5,1,53,"1","2","7",1,1,1,4,130,3,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,4,14,24,6213000,0,0,11250000,4e+05,260000,1300000,650000,0,0,0,384980000,121666666.666667
"2362","ilam","6",11604196620,1,3,1,39,"1","2","2",1,1,3,4,100,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,4,14,24,10205000,1200000,0,6660000,1945000,70000,5e+05,6e+05,0,0,880000,12543164,22356666.6666667
"2363","ilam","6",11602195417,1,6,1,80,"1","2","1",3,1,1,4,100,3,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,14,24,14218000,0,1480000,11270000,1175000,816000,8e+05,690000,0,460000,455000,132007552,72166666.6666667
"2364","ilam","6",11601192915,1,1,2,81,"2",NA,NA,3,2,1,2,50,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,1390000,0,0,2150000,360000,1e+05,1e+05,0,0,0,250000,3800000,2900000
"2365","ilam","6",11601192929,1,3,1,29,"1","2","4",1,1,1,4,130,3,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,8858500,0,0,8220000,1255000,0,1300000,750000,0,0,1110000,31590000,17038333.3333333
"2366","ilam","6",11601192917,1,4,1,53,"1","2","4",3,1,1,4,140,2,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,11654500,0,0,7700000,1120000,150000,1200000,1300000,0,0,1200000,45413000,36666666.6666667
"2367","ilam","6",11608200226,1,2,1,62,"1","2","1",1,1,1,4,90,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,4,14,24,7101500,0,0,4730000,1130000,0,7e+05,5e+05,0,0,250000,62150000,17826666.6666667
"2368","ilam","6",11608200220,1,3,1,35,"1","2","4",1,1,1,4,110,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,7395000,0,0,4680000,860000,0,1200000,550000,0,0,370000,24100000,13448333.3333333
"2369","ilam","6",11608200224,1,3,1,33,"1","2","6",1,4,1,4,120,3,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,11102000,0,0,5260000,1230000,2e+05,1500000,1e+06,0,0,5e+05,114060000,27666666.6666667
"2370","ilam","6",11605197816,1,6,1,57,"2",NA,NA,1,1,1,3,110,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,4,14,24,12303000,160000,1650000,6907000,1110000,350000,2500000,9e+05,20000,350000,1130000,39756328,25333333.3333333
"2371","ilam","6",11605197826,1,5,1,42,"1","2","4",1,1,1,4,115,3,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,4,14,24,7101000,0,890000,6514000,580000,1580000,2e+06,580000,75000,7e+05,980000,48626940,18416666.6666667
"2372","ilam","6",11605197823,1,3,2,51,"1","2","6",3,3,1,4,110,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,4,14,24,20902000,0,4050000,7685000,3150000,4800000,2950000,1175000,840000,9e+05,2430000,298170000,7.3e+07
"2373","ilam","6",11605197820,1,4,1,39,"1","2","4",1,1,1,3,80,3,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,4,14,24,9994000,0,1620000,6735000,1335000,7e+05,1e+06,7e+05,150000,1500000,1020000,75012000,25625000
"2374","ilam","6",11601193829,1,3,2,70,"2",NA,NA,3,2,1,4,100,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,8190000,0,7e+05,8e+06,885000,1515000,3e+06,5e+05,0,0,530000,31910000,18508333.3333333
"2375","ilam","6",11601193826,1,3,2,79,"2",NA,NA,3,2,1,4,95,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,14,24,9913000,0,3300000,8e+06,1150000,950000,250000,334000,0,0,645000,30310000,17591666.6666667
"2376","ilam","6",11601193823,1,5,1,52,"1","2","2",1,1,2,4,127,2,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,13408000,6e+05,2600000,8500000,1390000,1410000,2600000,8e+05,205000,1e+05,990000,87821000,25100000
"2377","ilam","6",11601193820,1,4,1,38,"1","2","4",1,1,2,4,127,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,8831000,5e+05,3400000,8500000,970000,2510000,1900000,550000,1e+05,0,1280000,35321000,21003333.3333333
"2378","ilam","6",11605197429,1,4,1,38,"1","2","4",1,1,1,4,120,3,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,4,14,24,8271000,0,750000,3774000,650000,2130000,2250000,380000,0,5e+05,1260000,38407552,19500000
"2379","ilam","6",11607199029,1,4,2,34,"2",NA,NA,3,3,1,2,30,3,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,3,11,23,17280000,0,2e+06,2650000,2100000,920000,1300000,4e+05,0,0,1740000,4157552,45983333.3333333
"2380","ilam","6",11607199023,1,2,2,57,"2",NA,NA,5,2,1,3,100,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,4,14,24,5270000,350000,0,3550000,750000,0,1400000,2e+05,0,150000,270000,20628776,21300000
"2381","ilam","6",11601194226,1,4,1,49,"1","2","4",1,1,2,4,74,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,7597000,1800000,0,7785000,950000,650000,7e+05,550000,130000,0,740000,71786000,21666666.6666667
"2382","ilam","6",11601194214,1,5,1,47,"1","2","7",1,1,2,4,74,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,13314000,0,2050000,7827000,1825000,550000,3700000,9e+05,595000,2e+05,2310000,199056000,42916666.6666667
"2383","ilam","6",11601194229,1,4,1,42,"1","2","2",1,1,2,4,74,2,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,11450000,0,1260000,8148000,2140000,650000,2650000,580000,160000,650000,3245000,163556000,3.4e+07
"2384","ilam","6",11606198626,1,3,1,33,"1","2","2",1,1,1,3,90,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,4,14,24,8844000,0,510000,7676000,1605000,516000,4e+05,1e+05,250000,590000,730000,3503164,13075000
"2385","ilam","6",11606198623,1,2,2,69,"2",NA,NA,1,2,1,3,100,3,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,4,14,24,8038000,0,680000,8580000,2255000,416000,450000,50000,2e+05,320000,670000,3338776,5916666.66666667
"2386","ilam","6",11606198620,1,5,1,54,"1","2","1",1,1,1,3,90,3,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,14,24,14201000,0,2050000,10955000,1945000,736000,2200000,550000,2e+05,670000,365000,29771940,31370833.3333333
"2387","ilam","6",11606198617,1,6,1,55,"1","2","2",1,1,1,3,81,3,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,4,14,24,9591000,0,880000,11085000,880000,450000,5e+05,150000,2e+05,590000,305000,5556328,20129166.6666667
"2388","ilam","6",11606198614,1,2,1,33,"1","2","7",1,1,6,3,140,3,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,4,14,24,10258000,0,1300000,7765000,2975000,526000,4e+05,1e+05,2e+05,320000,585000,0,15687500
"2389","ilam","6",11606198223,1,5,1,51,"1","2","1",1,1,1,3,100,3,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,8025000,0,0,7680000,1220000,420000,250000,6e+05,0,50000,220000,4905940,13145833.3333333
"2390","ilam","6",11606198217,1,4,1,36,"1","2","2",1,1,1,3,120,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,8135000,0,1300000,7560000,1140000,150000,80000,5e+05,20000,130000,530000,4507552,17650000
"2391","ilam","6",11606198226,1,4,1,48,"1","2","1",1,1,6,3,122,3,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,4,14,24,8480000,0,0,8645000,1760000,2e+05,1700000,7e+05,0,6e+06,690000,40410552,27103333.3333333
"2392","ilam","6",11606198220,1,2,1,74,"2",NA,NA,3,1,1,4,120,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,3,11,23,2950000,0,0,7465000,330000,150000,0,50000,0,0,90000,1298776,5384166.66666667
"2393","ilam","6",11606198214,1,5,1,42,"1","2","4",1,1,6,2,60,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,4,14,24,6845000,0,0,5630000,980000,50000,80000,2e+05,20000,50000,2e+05,6001000,27295833.3333333
"2394","ilam","6",11608200217,1,4,1,41,"1","2","1",1,1,1,4,100,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,10603000,0,2e+05,4720000,940000,0,150000,8e+05,0,0,5e+05,62064000,13653333.3333333
"2395","ilam","6",11601194629,1,2,1,32,"1","2","4",1,1,1,4,100,2,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,10097000,0,1e+05,7570000,1080000,0,1600000,1e+06,0,0,530000,23200000,22311666.6666667
"2396","ilam","6",11601194626,1,3,1,38,"1","2","4",1,1,1,4,100,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,11308500,0,0,7585000,1420000,150000,1400000,6e+05,0,0,520000,25170000,1.6e+07
"2397","ilam","6",11601193313,1,4,1,39,"1","2","4",1,1,2,4,90,3,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,14684000,0,2080000,10598000,4155000,620000,3750000,850000,325000,0,2335000,103488000,42833333.3333333
"2398","ilam","6",11601193323,1,2,2,49,"1","2","4",3,2,1,4,150,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,11553000,0,450000,14480000,1635000,5790000,2100000,1150000,5e+05,7e+05,555000,252544000,49083333.3333333
"2399","ilam","6",11601193314,1,4,1,36,"1","2","2",1,1,2,4,90,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,13749000,0,1350000,10331000,2195000,1670000,3050000,7e+05,0,240000,3095000,155112000,42670000
"2400","ilam","6",11601193322,1,2,1,34,"1","2","6",1,1,6,4,110,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,13186000,0,2400000,10541000,1615000,730000,2200000,950000,1e+05,3e+05,2005000,42200000,34434166.6666667
"2401","ilam","6",11601193326,1,2,2,55,"1","2","4",3,2,3,4,108,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,4,14,24,14275000,0,950000,22232000,2460000,3330000,1e+06,4e+05,0,0,1585000,77030000,52250000
"2402","ilam","6",11604197026,1,1,2,72,"2",NA,NA,3,2,6,2,40,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,4,14,24,4925000,0,0,2450000,260000,348000,2e+05,150000,0,0,220000,3464388,7916666.66666667
"2403","ilam","6",11607199414,1,3,1,81,"2",NA,NA,1,1,1,3,80,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,9e+06,0,0,6830000,1360000,4e+05,6e+05,650000,0,0,660000,102630000,38941666.6666667
"2404","ilam","6",11607199417,1,3,1,50,"1","2","4",1,1,1,4,127,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,10905000,0,0,7620000,640000,0,5e+05,980000,0,0,520000,216080000,43194166.6666667
"2405","ilam","6",11607199420,1,5,1,48,"2",NA,NA,1,1,1,3,130,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,10370000,0,0,5620000,0,0,9e+05,8e+05,180000,0,2420000,38500000,16522500
"2406","ilam","6",11607199426,1,2,2,75,"2",NA,NA,3,2,1,3,70,3,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,4130000,0,0,6890000,20000,160000,6e+05,980000,0,0,470000,72120000,13400000
"2407","ilam","6",11607199429,1,3,1,53,"1","2","6",3,1,1,4,120,3,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,5940000,0,0,5780000,1360000,1980000,9e+05,610000,0,250000,540000,104860000,50358333.3333333
"2408","ilam","6",11606198629,1,3,1,36,"1","2","4",1,1,3,4,90,3,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,4,14,24,8874000,6000,1520000,6870000,1590000,506000,350000,1e+05,370000,425000,970000,0,15973333.3333333
"2409","ilam","6",11609200629,1,3,1,73,"1","2","4",3,1,1,4,150,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,11728000,0,1200000,5997000,1800000,110000,8e+05,525000,0,0,395000,32050000,42500000
"2410","ilam","6",11609200613,1,2,1,64,"2",NA,NA,3,1,1,4,100,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,4,14,24,6064000,0,0,4313000,445000,1310000,6e+05,250000,0,140000,370000,126878776,18750000
"2411","ilam","6",11609200626,1,4,1,38,"1","2","4",1,1,1,4,140,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,10885000,0,8e+05,5116000,1200000,520000,2320000,6e+05,0,250000,2610000,63937552,24833333.3333333
"2412","ilam","6",11609200621,1,6,1,69,"1","2","2",3,1,1,4,130,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,14,24,12931000,0,5490000,5771000,3235000,490000,9e+05,1074000,170000,390000,3345000,22155164,43666666.6666667
"2413","ilam","6",11609200620,1,3,1,61,"1","2","1",3,1,1,4,150,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,8281000,0,1e+06,5429000,810000,3e+05,1e+06,570000,0,0,1365000,80143164,23333333.3333333
"2414","ilam","6",11609200617,1,2,1,65,"1","2","2",3,1,1,4,120,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,4,14,24,11111000,0,3900000,4894000,1355000,1530000,3550000,550000,0,0,290000,99758000,3.8e+07
"2415","ilam","6",11604197023,1,5,1,40,"1","2","1",1,1,1,4,140,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,4,14,24,9705000,0,7100000,3666000,2020000,9e+05,3e+05,4e+05,0,0,910000,13281940,17401666.6666667
"2416","ilam","6",11604197020,1,2,1,66,"1","2","4",1,1,1,5,160,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,4,14,24,23450000,0,5e+05,4900000,1840000,2780000,1500000,950000,0,5e+05,590000,55576000,39598333.3333333
